Ticker,Date,ClosePrice,ChangePct,AbsChange,OvernightReturn,20D_Range,VolRatio,5D_Change,Direction,Volume,DayOfWeek,Bin,RangeBin,VolBin,Month,OvernightAbs,AvgOvernightVol20,VolSpike,GapBin
AAPL,2025-11-07,267.7126159667969,-0.4818894404181151,0.4818894404181151,0.27963316995049947,72.86935174000985,0.9784532889154215,-0.7027456363926321,Down,48227400.0,Friday,<1%,50-75%,0.8-1.2x,November,0.27963316995049947,0.5199632515814812,0.5377941019869928,0 to 0.5%
AAPL,2025-11-10,268.93035888671875,0.454869456011342,0.454869456011342,0.1410364628675831,76.61302687701799,0.835473296135933,0.23832495502971174,Up,41312400.0,Monday,<1%,75-100%,0.8-1.2x,November,0.1410364628675831,0.5056146136622375,0.27894063790212914,0 to 0.5%
AAPL,2025-11-11,274.73956298828125,2.160114657791201,2.160114657791201,-0.09082835803092548,94.39826468349774,0.9244541523592904,2.0281496169184177,Up,46208300.0,Tuesday,2-3%,75-100%,0.8-1.2x,November,0.09082835803092548,0.4754463149248772,0.19103809448029227,-0.5 to 0%
AAPL,2025-11-12,272.9628601074219,-0.6466862149501096,0.6466862149501096,0.2340280334128808,88.86322676237485,0.9544142843859948,1.330818164680636,Down,48398000.0,Wednesday,<1%,75-100%,0.8-1.2x,November,0.2340280334128808,0.4652902605851278,0.5029721299529842,0 to 0.5%
AAPL,2025-11-13,272.44384765625,-0.19014031834500011,0.19014031834500011,-0.6961161723023301,86.338085431354,0.968787184997146,1.2768742870723715,Down,49602800.0,Thursday,<1%,75-100%,0.8-1.2x,November,0.6961161723023301,0.4885787992643597,1.4247776885744,-1 to -0.5%
AAPL,2025-11-14,271.9048156738281,-0.197850671637112,0.197850671637112,-1.3178628982497331,78.77589207443934,0.9279305505179092,1.5659328163866615,Down,47431300.0,Friday,<1%,75-100%,0.8-1.2x,November,1.3178628982497331,0.4831251716074525,2.7277876949879136,-2 to -1%
AAPL,2025-11-17,266.9639892578125,-1.8171161859606544,1.8171161859606544,0.9459444774146508,56.14092278224976,0.9217146628494527,-0.7311817219321615,Down,45018300.0,Monday,1-2%,50-75%,0.8-1.2x,November,0.9459444774146508,0.523558148165093,1.806761065088738,0.5 to 1%
AAPL,2025-11-18,266.9440612792969,-0.007464669137968727,0.007464669137968727,-0.7141909082022946,56.04962850396983,0.9361833822751031,-2.837415050164027,Down,45677300.0,Tuesday,<1%,50-75%,0.8-1.2x,November,0.7141909082022946,0.5569847970853864,1.2822448870050727,-1 to -0.5%
AAPL,2025-11-19,268.06195068359375,0.41877290655560895,0.41877290655560895,0.8452518863912628,55.98299064342046,0.8324403922577659,-1.7954491764555103,Up,40424500.0,Wednesday,<1%,50-75%,0.8-1.2x,November,0.8452518863912628,0.5704222110110319,1.4818004454860119,0.5 to 1%
AAPL,2025-11-20,265.7562561035156,-0.8601349703672212,0.8601349703672212,-0.11267806028633087,40.397394163823414,0.9310925742565205,-2.4546678555106505,Down,45823600.0,Thursday,<1%,25-50%,0.8-1.2x,November,0.11267806028633087,0.5450432789915072,0.20673231765157976,-0.5 to 0%
AAPL,2025-11-21,270.98651123046875,1.9680647235321702,1.9680647235321702,-0.21731562812804528,56.0626698969495,1.1746552121260663,-0.3377301137839961,Up,59030800.0,Friday,1-2%,50-75%,0.8-1.2x,November,0.21731562812804528,0.5167189523113984,0.42056833246766795,-0.5 to 0%
AAPL,2025-11-24,275.4083251953125,1.6317468883471742,1.6317468883471742,-0.23557549783269627,90.35541343220943,1.2787596777100878,3.163099248320389,Up,65585800.0,Monday,1-2%,75-100%,1.2-2x,November,0.23557549783269627,0.5251500218780769,0.44858704754541434,-0.5 to 0%
AAPL,2025-11-25,276.4563903808594,0.3805495657415614,0.3805495657415614,-0.0036223670040747002,77.35721372099205,0.9099380643872409,3.56341664091564,Up,46914200.0,Tuesday,<1%,75-100%,0.8-1.2x,November,0.0036223670040747002,0.5201268662089348,0.006964391265687085,-0.5 to 0%
AAPL,2025-11-26,277.0352783203125,0.2093957526739132,0.2093957526739132,-0.10447777962906413,81.20823238294334,0.6597242298491104,3.347482779199207,Up,33431400.0,Wednesday,<1%,75-100%,<0.8x,November,0.10447777962906413,0.4828964987764673,0.21635646539948694,-0.5 to 0%
AAPL,2025-11-28,278.3328857421875,0.46839067924580036,0.46839067924580036,-0.301233087660735,89.84049098941543,0.417861441191983,4.732392690606346,Up,20135600.0,Friday,<1%,75-100%,<0.8x,November,0.301233087660735,0.39497324080641827,0.762667078523361,-0.5 to 0%
AAPL,2025-12-01,282.57501220703125,1.524119743713337,1.524119743713337,-0.03532783696353903,98.23200315593816,1.008210755233449,4.276412476747482,Up,46587700.0,Monday,1-2%,75-100%,0.8-1.2x,December,0.03532783696353903,0.3958152162729195,0.08925335740296565,-0.5 to 0%
AAPL,2025-12-02,285.6592712402344,1.0914832876105063,1.0914832876105063,0.003497961844245445,94.51995829085726,1.1571181431433373,3.722090113888954,Up,53669500.0,Tuesday,1-2%,75-100%,0.8-1.2x,December,0.003497961844245445,0.38260997309889466,0.00914236975036015,0 to 0.5%
AAPL,2025-12-03,283.623046875,-0.7128157809805358,0.7128157809805358,-0.01759907654662607,80.81542085413969,0.9445379766476947,2.592328028398083,Down,43538700.0,Wednesday,<1%,75-100%,0.8-1.2x,December,0.01759907654662607,0.3570120773442076,0.04929546551350473,-0.5 to 0%
AAPL,2025-12-04,280.179443359375,-1.2141479874668626,1.2141479874668626,-0.05699813184342206,66.00852880579193,0.9539924010857822,1.134933087990042,Down,43989100.0,Thursday,1-2%,50-75%,0.8-1.2x,December,0.05699813184342206,0.31821679766387223,0.17911729444159752,-0.5 to 0%
AAPL,2025-12-05,278.26300048828125,-0.6840055245008081,0.6840055245008081,-0.2331574844212425,57.76816008147303,1.0294504082393843,-0.025108514834637496,Down,47265800.0,Friday,<1%,50-75%,0.8-1.2x,December,0.2331574844212425,0.3293187639491091,0.7079993913048733,-0.5 to 0%
AAPL,2025-12-08,277.3746643066406,-0.3192433705098474,0.3192433705098474,0.09715516458208562,53.9484700722976,0.8414315377070077,-1.8403424491690523,Down,38211800.0,Monday,<1%,50-75%,0.8-1.2x,December,0.09715516458208562,0.32019486368068845,0.3034251188956384,0 to 0.5%
AAPL,2025-12-09,276.66595458984375,-0.2555062909471051,0.2555062909471051,0.2056477298098658,50.901142404460145,0.7160926834574188,-3.14826702852834,Down,32193300.0,Tuesday,<1%,50-75%,<0.8x,December,0.2056477298098658,0.32342542702780247,0.6358428021560215,0 to 0.5%
AAPL,2025-12-10,278.26300048828125,0.5772469911612843,0.5772469911612843,0.11479314548830111,57.76816008147303,0.7458126582027022,-1.889848672657779,Up,33038300.0,Wednesday,<1%,50-75%,<0.8x,December,0.11479314548830111,0.3246236664006713,0.3536191515581494,0 to 0.5%
AAPL,2025-12-11,277.514404296875,-0.2690246960942222,0.2690246960942222,-0.04675719530800038,54.54932755802416,0.7636040512722638,-0.95119007681147,Down,33248000.0,Thursday,<1%,50-75%,<0.8x,December,0.04675719530800038,0.3152601244954273,0.14831306491055632,-0.5 to 0%
AAPL,2025-12-12,277.7639465332031,0.08992046267306542,0.08992046267306542,0.6719788571624141,55.622315472587616,0.9185709311634684,-0.17934614167259832,Up,39532900.0,Friday,<1%,50-75%,0.8-1.2x,December,0.6719788571624141,0.3140532587384315,2.139697132460235,0.5 to 1%
AAPL,2025-12-15,273.6016540527344,-1.498499906996098,1.498499906996098,-0.47060174334725424,37.72518673743916,1.1672478889999451,-1.360257708950352,Down,50409100.0,Monday,1-2%,25-50%,0.8-1.2x,December,0.47060174334725424,0.2716902009933076,1.732126302776913,-0.5 to 0%
AAPL,2025-12-16,274.1007385253906,0.18241281266524467,0.18241281266524467,0.1456663946727943,39.871162566566056,0.8792745073310633,-0.9271889156929558,Up,37648600.0,Tuesday,<1%,25-50%,0.8-1.2x,December,0.1456663946727943,0.23167629685621477,0.6287496677452472,0 to 0.5%
AAPL,2025-12-17,271.33587646484375,-1.0087028861802017,1.0087028861802017,0.6511173128729508,27.422163649414085,1.1649090736316436,-2.489416131962263,Down,50138700.0,Wednesday,1-2%,25-50%,0.8-1.2x,December,0.6511173128729508,0.22852261708974755,2.8492467011142177,0.5 to 1%
AAPL,2025-12-18,271.68524169921875,0.1287574790797219,0.1287574790797219,-0.01469948336625393,28.409620010423602,1.184158318651009,-2.100490103360697,Up,51630700.0,Thursday,<1%,25-50%,0.8-1.2x,December,0.01469948336625393,0.18699499693849708,0.07860896605211641,-0.5 to 0%
AAPL,2025-12-19,273.1625061035156,0.5437411303821804,0.5437411303821804,-0.29598794533303163,34.8584636285013,2.979547439721806,-1.6566010409624798,Up,144632000.0,Friday,<1%,25-50%,>2x,December,0.29598794533303163,0.19616049119083212,1.5089070359488634,-0.5 to 0%
AAPL,2025-12-22,270.4674987792969,-0.9865948891234266,0.9865948891234266,-0.04797237509914787,18.550943270723984,0.7712535046864472,-1.1455176630011943,Down,36571800.0,Monday,<1%,0-25%,<0.8x,December,0.04797237509914787,0.18769332853938725,0.2555891329354358,-0.5 to 0%
AAPL,2025-12-23,271.85491943359375,0.5129713035979311,0.5129713035979311,-0.00734912345831118,24.965340548536506,0.6497380837877613,-0.8193407664200181,Up,29642000.0,Tuesday,<1%,0-25%,<0.8x,December,0.00734912345831118,0.176282009820668,0.041689582877954795,-0.5 to 0%
AAPL,2025-12-24,273.3022155761719,0.5323781322749355,0.5323781322749355,0.12782904360462144,31.65655738201117,0.4054806652648508,0.7246882118748799,Up,17910600.0,Wednesday,<1%,25-50%,<0.8x,December,0.12782904360462144,0.18249234365069533,0.7004625018641673,0 to 0.5%
AAPL,2025-12-26,272.8929748535156,-0.14973926274014504,0.14973926274014504,-0.2596798637112929,29.764533813494666,0.49389339954745526,0.44453395655328354,Down,21521800.0,Friday,<1%,25-50%,<0.8x,December,0.2596798637112929,0.19025244785480677,1.3649225891141776,-0.5 to 0%
AAPL,2025-12-29,273.2523498535156,0.1316908213532919,0.1316908213532919,-0.34702732113701673,31.42601550945666,0.5420024966415098,0.032890220287384864,Up,23715200.0,Monday,<1%,25-50%,<0.8x,December,0.34702732113701673,0.19254215952862086,1.8023445981212862,-0.5 to 0%
AAPL,2025-12-30,272.5735778808594,-0.24840480713893553,0.24840480713893553,-0.007321353044376089,28.287880668968658,0.5205352393323909,0.7786810286144918,Down,22139600.0,Tuesday,<1%,25-50%,<0.8x,December,0.007321353044376089,0.1911418353326627,0.03830324759430099,-0.5 to 0%
AAPL,2025-12-31,271.3558349609375,-0.446757506501283,0.446757506501283,0.1471361978445218,22.657946556029497,0.662247734848562,-0.18358485978332562,Down,27293600.0,Wednesday,<1%,0-25%,<0.8x,December,0.1471361978445218,0.19832374713267653,0.7418990411979722,0 to 0.5%
AAPL,2026-01-02,270.5074157714844,-0.3126592761770741,0.3126592761770741,-0.13652319158874437,22.8345474202365,0.9244915835034468,-1.0226041522552354,Down,37838100.0,Friday,<1%,0-25%,0.8-1.2x,January,0.13652319158874437,0.20426995288478245,0.6683469088855651,-0.5 to 0%
AAPL,2026-01-05,266.7643737792969,-1.3837114156417418,1.3837114156417418,-0.09728448561149294,7.466633302866358,1.1130353702398512,-2.2457892430204462,Down,45647200.0,Monday,1-2%,0-25%,0.8-1.2x,January,0.09728448561149294,0.20628427057318593,0.4716039925932121,-0.5 to 0%
AAPL,2026-01-06,261.8734436035156,-1.8334270451824564,1.8334270451824564,0.3201767907299313,1.3310606896676604,1.2686568068401487,-4.164248269447624,Down,52352100.0,Tuesday,1-2%,0-25%,1.2-2x,January,0.3201767907299313,0.21063523588862046,1.520053325262418,0 to 0.5%
AAPL,2026-01-07,259.8471984863281,-0.7737497507594893,0.7737497507594893,-1.2714551707357247,2.5564837269168814,1.1565483627626754,-4.668970299129249,Down,48309800.0,Wednesday,<1%,0-25%,0.8-1.2x,January,1.2714551707357247,0.2693502361963024,4.7204531493675335,-2 to -1%
AAPL,2026-01-08,258.55963134765625,-0.4955093401707855,0.4955093401707855,0.015433763053529503,13.660585155677103,1.1812786523208747,-4.715654489288323,Down,50419300.0,Thursday,<1%,0-25%,0.8-1.2x,January,0.015433763053529503,0.25983953785848557,0.05939728488100635,0 to 0.5%
AAPL,2026-01-09,258.8890075683594,0.12738888084979916,0.12738888084979916,-0.08095654985494916,15.010230609485115,0.9295163445050599,-4.295042400220128,Up,39997000.0,Friday,<1%,0-25%,0.8-1.2x,January,0.08095654985494916,0.25814770807681797,0.31360553404897407,-0.5 to 0%
AAPL,2026-01-12,259.76739501953125,0.339291134614883,0.339291134614883,-0.587900314009715,18.609493566675518,1.0374301853316799,-2.622905997768077,Up,45263800.0,Monday,<1%,0-25%,0.8-1.2x,January,0.587900314009715,0.2852048640119037,2.0613263944375704,-1 to -0.5%
AAPL,2026-01-13,260.5658874511719,0.3073874731586601,0.3073874731586601,-0.5975885077676435,21.881380280183038,1.0407416013303417,-0.49930841949877847,Up,45730800.0,Tuesday,<1%,0-25%,0.8-1.2x,January,0.5975885077676435,0.28148534654216517,2.122982652946474,-1 to -0.5%
AAPL,2026-01-14,259.4779052734375,-0.4175458991876879,0.4175458991876879,0.2654223337557049,19.241171882234184,0.9216577975157473,-0.14211937440228306,Down,40019400.0,Wednesday,<1%,0-25%,0.8-1.2x,January,0.2654223337557049,0.2712263760625877,0.9786007452846567,0 to 0.5%
AAPL,2026-01-15,257.73114013671875,-0.6731845375728684,0.6731845375728684,-0.12004871317428112,11.336871800904975,0.9053163772589038,-0.32042558485223527,Down,39388600.0,Thursday,<1%,0-25%,0.8-1.2x,January,0.12004871317428112,0.26994549198766205,0.44471464327979215,-0.5 to 0%
AAPL,2026-01-16,255.05613708496094,-1.03790448074641,1.03790448074641,-1.0957637175469714,2.6189729389532843,1.6172502388007974,-1.4805072333503255,Down,72142800.0,Friday,1-2%,0-25%,1.2-2x,January,1.0957637175469714,0.2921778122213631,3.750331721687294,-2 to -1%
AAPL,2026-01-20,246.2425079345703,-3.4555644302943223,3.4555644302943223,0.8107040995684489,9.529347090892646,1.7434239462729813,-5.206537596430849,Down,80267500.0,Tuesday,3-5%,0-25%,1.2-2x,January,0.8107040995684489,0.3319780430314728,2.442041323472682,0.5 to 1%
AAPL,2026-01-21,247.1907501220703,0.38508468560267684,0.38508468560267684,0.6258788074018584,12.289383780738882,1.3153795073185568,-5.133111421428094,Up,54641700.0,Wednesday,<1%,0-25%,1.2-2x,January,0.6258788074018584,0.34847258613491416,1.7960632552012112,0.5 to 1%
AAPL,2026-01-22,247.8894500732422,0.2826561879143208,0.2826561879143208,-0.41473478262054053,14.323081000551882,0.9522954155960579,-4.466066267948099,Up,39708300.0,Thursday,<1%,0-25%,0.8-1.2x,January,0.41473478262054053,0.3668107065109838,1.1306507014623404,-0.5 to 0%
AAPL,2026-01-23,247.58001708984375,-0.12482700788880585,0.12482700788880585,1.3868722750680407,13.422418281168003,0.9855599824207248,-3.9386482523959376,Down,41689000.0,Friday,<1%,0-25%,0.8-1.2x,January,1.3868722750680407,0.43578686409147027,3.1824554371536555,1 to 2%
AAPL,2026-01-26,254.9363555908203,2.97129735567756,2.97129735567756,1.4721381356209262,34.834420861599256,1.266193000705386,-0.04696279631206668,Up,55969200.0,Monday,2-3%,25-50%,1.2-2x,January,1.4721381356209262,0.5030023186922855,2.926702484092355,1 to 2%
AAPL,2026-01-27,257.791015625,1.1197539980376536,1.1197539980376536,-0.24004160347450565,43.14344416306847,1.0885621093087525,4.689892004145069,Up,49648300.0,Tuesday,1-2%,25-50%,0.8-1.2x,January,0.24004160347450565,0.5020204056804461,0.47815108859798156,-0.5 to 0%
AAPL,2026-01-28,255.96446228027344,-0.7085403423770176,0.7085403423770176,0.6083202204997029,37.82691815962416,0.8881488126806862,3.5493691223763113,Down,41288000.0,Wednesday,<1%,25-50%,0.8-1.2x,January,0.6083202204997029,0.5150850506485805,1.1810092716411074,0.5 to 1%
AAPL,2026-01-29,257.801025390625,0.7175070687510443,0.7175070687510443,-1.2041207147909017,43.17257946283256,1.3797362205633072,3.9983852941116726,Up,67253000.0,Thursday,<1%,25-50%,1.2-2x,January,1.2041207147909017,0.5749250187359067,2.0943960961003465,-2 to -1%
AAPL,2026-01-30,258.9988098144531,0.46461584937966816,0.46461584937966816,0.2119677002194953,46.65895562271203,1.7777281204841497,4.6121625076331,Up,92443400.0,Friday,<1%,25-50%,1.2-2x,January,0.2119677002194953,0.5781665938546554,0.3666204558902301,0 to 0.5%
AAPL,2026-02-02,269.5093078613281,4.058126002356821,4.058126002356821,-0.2999902938792598,94.66014132999548,1.3737367955136945,5.716309953805809,Up,73913400.0,Monday,3-5%,75-100%,1.2-2x,February,0.2999902938792598,0.5863399489691812,0.5116320223560746,-0.5 to 0%
AAPL,2026-02-03,268.98028564453125,-0.19629088916998105,0.19629088916998105,1.0427364585645416,91.56713724075657,1.176330680617197,4.340442195940564,Down,64394700.0,Tuesday,<1%,75-100%,0.8-1.2x,February,1.0427364585645416,0.6336125476168336,1.6457004560381885,1 to 2%
AAPL,2026-02-04,275.97723388671875,2.601286642781786,2.601286642781786,0.5931635757880693,93.07621038434336,1.598287853220959,7.81857427713224,Up,90545700.0,Wednesday,2-3%,75-100%,1.2-2x,February,0.5931635757880693,0.6472618868697404,0.9164197488233102,0.5 to 1%
AAPL,2026-02-05,275.3983459472656,-0.2097593092373451,0.2097593092373451,0.4385378904379955,90.04989963086291,0.9313059587784597,6.825931173073041,Down,52977400.0,Thursday,<1%,75-100%,0.8-1.2x,February,0.4385378904379955,0.605616022854854,0.7241187053980875,0 to 0.5%
AAPL,2026-02-06,277.6042175292969,0.8009748840153375,0.8009748840153375,0.018004304056806752,92.55798989718238,0.8869092057784261,7.183588113077688,Up,50453400.0,Friday,<1%,75-100%,0.8-1.2x,February,0.018004304056806752,0.6057445499050179,0.02972260181231489,0 to 0.5%
AAPL,2026-02-09,274.3672180175781,-1.166048390953256,1.166048390953256,0.09832085603769247,83.90764329836826,0.7812481124631443,1.802501811458601,Down,44623400.0,Monday,1-2%,75-100%,<0.8x,February,0.09832085603769247,0.6066127652141551,0.16208174584486668,0 to 0.5%
AAPL,2026-02-10,273.4280700683594,-0.3422959769044165,0.3422959769044165,0.37270403971856325,81.39792550604332,0.6076475934198805,1.653572644987844,Down,34376900.0,Tuesday,<1%,75-100%,<0.8x,February,0.37270403971856325,0.5958529514995975,0.6254966746083409,0 to 0.5%
AAPL,2026-02-11,275.24639892578125,0.6650117732854843,0.6650117732854843,0.032674149157974064,86.25710907724292,0.912937029314337,-0.2648171193851079,Up,51931300.0,Wednesday,<1%,75-100%,0.8-1.2x,February,0.032674149157974064,0.567607233569114,0.05756471592604454,0 to 0.5%
AAPL,2026-02-12,261.4891052246094,-4.998173910671744,4.998173910671744,0.10697453656536293,49.49301370250163,1.375666690307866,-5.050589782888403,Down,81077200.0,Thursday,3-5%,25-50%,1.2-2x,February,0.10697453656536293,0.5596848437095969,0.19113352410319814,0 to 0.5%
AAPL,2026-02-13,255.5445556640625,-2.2733450234726726,2.2733450234726726,0.8874808470203499,33.60718675492359,0.9416031794979624,-7.946443343536858,Down,56290700.0,Friday,2-3%,25-50%,0.8-1.2x,February,0.8874808470203499,0.5980564504019004,1.4839416018737916,0.5 to 1%
AAPL,2026-02-17,263.6371154785156,3.1667901487565153,3.1667901487565153,-0.10610634227989912,55.23321635833391,0.9893570146441306,-3.910854444124967,Up,58469100.0,Tuesday,3-5%,50-75%,0.8-1.2x,February,0.10610634227989912,0.5485735816385467,0.19342226062539816,-0.5 to 0%
AAPL,2026-02-18,264.106689453125,0.17811375828364895,0.17811375828364895,-0.6620093487594514,54.974834746437104,0.6022251657588088,-3.4090796211610375,Up,34203300.0,Wednesday,<1%,50-75%,<0.8x,February,0.6620093487594514,0.5411388440980969,1.2233632014770748,-1 to -0.5%
AAPL,2026-02-19,260.3401184082031,-1.4261551090285374,1.4261551090285374,-0.6178393903013113,44.55924034866891,0.5547211988839144,-5.4156132744165415,Down,30845300.0,Thursday,1-2%,25-50%,<0.8x,February,0.6178393903013113,0.5407368732430695,1.142587866434592,-1 to -0.5%
AAPL,2026-02-20,264.3364562988281,1.5350449692731916,1.5350449692731916,-0.4119808130017222,55.61020262941514,0.7549912819014571,1.0888985496252168,Up,42070500.0,Friday,1-2%,50-75%,<0.8x,February,0.4119808130017222,0.5405991747621286,0.7620818385137189,-0.5 to 0%
AAPL,2026-02-23,265.9349670410156,0.6047257970275721,0.6047257970275721,0.6311578931616602,53.452440012156146,0.6721699218003997,4.065988160049994,Up,37308200.0,Monday,<1%,50-75%,<0.8x,February,0.6311578931616602,0.5028134556668096,1.2552525912908312,0.5 to 1%
AAPL,2026-02-24,271.8895263671875,2.239103564464129,2.239103564464129,-0.13229027409965566,70.36088926926868,0.8539353924222056,3.1302158930442303,Up,47014600.0,Tuesday,2-3%,50-75%,0.8-1.2x,February,0.13229027409965566,0.43582106259074604,0.3035426358543889,-0.5 to 0%
AAPL,2026-02-25,273.97760009765625,0.7679860855135612,0.7679860855135612,0.26254696845062764,77.64231313416737,0.6213507670242864,3.7374708929071687,Up,33714300.0,Wednesday,<1%,75-100%,<0.8x,February,0.26254696845062764,0.43694633083955214,0.6008677723558584,0 to 0.5%
AAPL,2026-02-26,272.6987609863281,-0.46676776162442035,0.46676776162442035,-0.051291382576101885,73.18281082411242,0.6010698806384274,4.747114141949926,Down,32345100.0,Thursday,<1%,50-75%,<0.8x,February,0.051291382576101885,0.40909488894337204,0.1253777154453811,-0.5 to 0%
